,AudioFile,Mean_Pause_Length_VADInt_1,Mean_Pause_Length_VADInt_2,Mean_Pause_Length_VADInt_3,Pause_Percentage_VADInt_1,Pause_Percentage_VADInt_2,Pause_Percentage_VADInt_3,Pause_Speech_Ratio_VADInt_1,Pause_Speech_Ratio_VADInt_2,Pause_Speech_Ratio_VADInt_3,Pause_Time_VADInt_1,Pause_Time_VADInt_2,Pause_Time_VADInt_3,Pause_Variability_VADInt_1,Pause_Variability_VADInt_2,Pause_Variability_VADInt_3,Speech_Time_VADInt_1,Speech_Time_VADInt_2,Speech_Time_VADInt_3,Total_Time_VADInt_1,Total_Time_VADInt_2,Total_Time_VADInt_3
0,9_animal_on.wav,0.3770588235294117,0.3945945945945946,1.1484210526315792,0.4219881500987492,0.4805793285055958,0.7173051519154556,0.7300683371298406,0.9252217997465146,2.537383177570093,12.82,14.6,21.72,0.12487370242214532,0.12764645726807897,1.218792243767313,17.56,15.78,8.56,30.38,30.38,30.28
1,9_freespeech_off.wav,0.33066666666666666,0.29428571428571426,0.26256410256410245,0.15766052129688496,0.19336311423101463,0.3056282722513089,0.18716981132075475,0.23971518987341767,0.4401508011310085,4.960000000000001,6.059999999999999,9.34,0.1211128888888889,0.11291972789115648,0.1463216305062459,26.5,25.28,21.22,31.46,31.34,30.56
2,9_freespeech_on.wav,0.41000000000000003,0.43999999999999995,0.4033333333333334,0.2083862770012706,0.23761118170266837,0.3812260536398468,0.2632423756019261,0.3116666666666667,0.6160990712074305,6.559999999999999,7.48,11.940000000000001,0.09749999999999999,0.0968,0.17504222222222224,24.92,24.0,19.38,31.48,31.48,31.32
3,9_ahh_on.wav,0.2577777777777778,0.2844444444444444,0.5685714285714285,0.2606741573033708,0.2876404494382023,0.25227963525835856,0.35258358662613987,0.40378548895899063,0.3373983739837397,2.3200000000000003,2.5600000000000005,1.6599999999999993,0.04190617283950617,0.04131358024691359,0.6003265306122447,6.58,6.34,4.92,8.9,8.9,6.579999999999999
4,9_sentence_off.wav,0.21200000000000002,0.18571428571428572,0.1547826086956522,0.08360128617363337,0.10289389067524111,0.2728758169934639,0.09122807017543852,0.11469534050179206,0.37528089887640426,1.0399999999999991,1.2799999999999994,3.339999999999998,0.027136000000000004,0.03139591836734694,0.03280756143667297,11.4,11.16,8.9,12.44,12.44,12.239999999999998
5,9_sentence_on.wav,0.296,0.2111111111111111,0.23058823529411765,0.15811965811965809,0.20299145299145294,0.390134529147982,0.18781725888324868,0.25469168900804284,0.639705882352941,1.4799999999999995,1.8999999999999995,3.4799999999999995,0.10678399999999999,0.07592098765432101,0.070640830449827,7.88,7.46,5.44,9.36,9.36,8.92
6,9_ahh_off.wav,0.17454545454545456,0.24363636363636362,1.1466666666666667,0.12878787878787876,0.14052953156822817,0.48418491484184906,0.1478260869565217,0.16350710900473944,0.9386792452830185,1.3599999999999994,1.3800000000000008,3.9799999999999986,0.02546115702479339,0.12391404958677686,1.7004888888888887,9.2,8.44,4.24,10.559999999999999,9.82,8.219999999999999
7,9_counting_off.wav,0.2938461538461538,0.2952941176470589,0.2877419354838709,0.16843033509700178,0.21996466431095407,0.39007092198581556,0.2025450689289502,0.2819932049830125,0.6395348837209301,3.8200000000000003,4.98,8.799999999999999,0.04734674556213019,0.08802491349480968,0.10468844953173778,18.86,17.66,13.76,22.68,22.64,22.56
8,9_animal_off.wav,0.41583333333333333,0.4348148148148148,0.7136000000000001,0.3166243654822335,0.3724619289340101,0.5449101796407185,0.4633240482822656,0.5935288169868553,1.1973684210526316,9.98,11.739999999999998,16.38,0.16173263888888892,0.17877311385459535,0.28488704,21.54,19.78,13.68,31.52,31.52,30.06
9,9_counting_on.wav,0.21833333333333335,0.19875,0.3042105263157895,0.16859716859716856,0.2046332046332046,0.3719433719433719,0.20278637770897828,0.25728155339805825,0.5922131147540983,2.619999999999999,3.1799999999999997,5.779999999999999,0.03016388888888889,0.03442343750000001,0.05665595567867036,12.92,12.36,9.76,15.54,15.54,15.54
