,AudioFile,Mean_Pause_Length_VADInt_1,Mean_Pause_Length_VADInt_2,Mean_Pause_Length_VADInt_3,Pause_Percentage_VADInt_1,Pause_Percentage_VADInt_2,Pause_Percentage_VADInt_3,Pause_Speech_Ratio_VADInt_1,Pause_Speech_Ratio_VADInt_2,Pause_Speech_Ratio_VADInt_3,Pause_Time_VADInt_1,Pause_Time_VADInt_2,Pause_Time_VADInt_3,Pause_Variability_VADInt_1,Pause_Variability_VADInt_2,Pause_Variability_VADInt_3,Speech_Time_VADInt_1,Speech_Time_VADInt_2,Speech_Time_VADInt_3,Total_Time_VADInt_1,Total_Time_VADInt_2,Total_Time_VADInt_3
0,8_freespeech_off.wav,0.17857142857142858,0.25230769230769234,0.19074074074074077,0.06740878169449607,0.0909653465346535,0.30559006211180134,0.07228116710875343,0.100068073519401,0.4400715563506263,2.1800000000000033,2.9400000000000013,9.840000000000003,0.04008367346938775,0.05295621301775148,0.05861796982167352,30.16,29.38,22.36,32.34,32.32,32.2
1,8_counting_on.wav,0.26571428571428574,0.22399999999999998,0.26105263157894737,0.09064327485380115,0.10916179337231961,0.23874755381604698,0.09967845659163985,0.12253829321663011,0.3136246786632391,1.8599999999999994,2.2399999999999984,4.880000000000001,0.03859591836734694,0.04318399999999999,0.09580941828254845,18.66,18.28,15.56,20.52,20.52,20.44
2,8_sentence_on.wav,0.15000000000000002,0.2066666666666667,0.12869565217391307,0.028355387523629556,0.05860113421550087,0.2673076923076923,0.029182879377431976,0.06224899598393566,0.36482939632545935,0.3000000000000007,0.6199999999999992,2.7800000000000002,9.999999999999991e-05,0.062488888888888906,0.018950472589792055,10.28,9.96,7.62,10.58,10.58,10.4
3,8_freespeech_on.wav,0.19655172413793107,0.22242424242424244,0.28888888888888886,0.17701863354037276,0.2279503105590063,0.4589308996088657,0.21509433962264163,0.2952534191472246,0.8481927710843372,5.700000000000003,7.340000000000003,14.079999999999998,0.03219500594530321,0.035339577594123046,0.10353580246913581,26.5,24.86,16.6,32.2,32.2,30.68
4,8_ahh_off.wav,0.4114285714285714,0.44,0.7828571428571429,0.15550755939524832,0.11793611793611784,0.3458646616541353,0.18414322250639378,0.13370473537604444,0.5287356321839081,1.4399999999999995,0.9599999999999991,2.76,0.24261224489795913,0.6631000000000001,0.7719346938775511,7.82,7.18,5.22,9.26,8.139999999999999,7.9799999999999995
5,8_sentence_off.wav,0.15000000000000002,0.2066666666666667,0.12869565217391307,0.028355387523629556,0.05860113421550087,0.2673076923076923,0.029182879377431976,0.06224899598393566,0.36482939632545935,0.3000000000000007,0.6199999999999992,2.7800000000000002,9.999999999999991e-05,0.062488888888888906,0.018950472589792055,10.28,9.96,7.62,10.58,10.58,10.4
6,8_animal_on.wav,0.4866666666666667,0.5676190476190476,0.5924137931034484,0.33596318211702825,0.39184746877054566,0.5511864406779661,0.505940594059406,0.6443243243243242,1.22809667673716,10.219999999999999,11.919999999999998,16.259999999999998,0.2209650793650794,0.223027664399093,0.43220451843043994,20.2,18.5,13.24,30.419999999999998,30.419999999999998,29.5
7,8_ahh_on.wav,0.16,0.14333333333333334,0.3111111111111111,0.10430463576158938,0.140728476821192,0.1711229946524064,0.1164510166358595,0.16377649325626195,0.20645161290322578,1.2599999999999998,1.6999999999999993,1.92,0.060500000000000005,0.04605555555555555,0.08720987654320989,10.82,10.38,9.3,12.08,12.08,11.22
8,8_counting_off.wav,0.325,0.34142857142857147,0.326,0.13439007580978632,0.16471399035148176,0.33148019457956923,0.15525477707006363,0.19719471947194725,0.495841995841996,3.8999999999999986,4.780000000000001,9.540000000000003,0.043675,0.05076938775510203,0.082724,25.12,24.24,19.24,29.02,29.02,28.78
9,8_animal_off.wav,0.4183333333333333,0.4125925925925926,0.6,0.31994901210962395,0.3550031867431485,0.5162523900573613,0.4704779756326148,0.5503952569169961,1.0671936758893281,10.04,11.14,16.2,0.1682638888888889,0.16927846364883403,0.36272592592592595,21.34,20.24,15.18,31.38,31.38,31.38
